country_iso3,country_name,year,gdp,gdpcap,pop
URY,Uruguay,2022,70594110920.0358,20818.6146091144,3390913.0
USA,United States,2016,18695110842000.0,57638.1018367192,324353340.0
USA,United States,2017,19477336549000.0,59635.0984397965,326608609.0
USA,United States,2018,20533057312000.0,62499.8744390068,328529577.0
USA,United States,2019,21380976119000.0,64746.4506778863,330226227.0
USA,United States,2020,21060473613000.0,63515.9491807833,331577720.0
USA,United States,2021,23315080560000.0,70205.050916026,332099760.0
USA,United States,2022,25604848907611.0,76657.2488844403,334017321.0
UZB,Uzbekistan,2016,86138288644.171,2753.37951427589,31284568.0
UZB,Uzbekistan,2017,69703222282.7278,2190.60411562888,31819178.0
UZB,Uzbekistan,2018,58695899092.1083,1813.08530813664,32373490.0
UZB,Uzbekistan,2019,67293639798.3996,2041.38480729431,32964701.0
UZB,Uzbekistan,2020,66443265418.3086,1978.28051860763,33586372.0
UZB,Uzbekistan,2021,77340060003.0347,2258.51964119278,34243696.0
UZB,Uzbekistan,2022,90095926567.4359,2578.66689394219,34938955.0
VCT,St. Vincent and the Grenadines,2016,814303703.703704,7656.90042881178,106349.0
VCT,St. Vincent and the Grenadines,2017,844040740.740741,7988.04445019298,105663.0
VCT,St. Vincent and the Grenadines,2018,884329629.62963,8428.12677153069,104926.0
VCT,St. Vincent and the Grenadines,2019,910481481.481481,8740.59425232061,104167.0
VCT,St. Vincent and the Grenadines,2020,864566666.666667,8351.20324040982,103526.0
VCT,St. Vincent and the Grenadines,2021,888677777.777778,8641.27904024443,102841.0
VCT,St. Vincent and the Grenadines,2022,989188888.888889,9693.55867833025,102046.0
VEN,"Venezuela, RB",2016,112915034262.314,3670.15737848208,30765720.0
VEN,"Venezuela, RB",2017,115883275162.586,3791.33160682077,30565323.0
VEN,"Venezuela, RB",2018,102021093964.682,3422.65467014854,29807592.0
VEN,"Venezuela, RB",2019,73014084091.3,2523.11275230667,28938098.0
VEN,"Venezuela, RB",2020,42838020721.1995,1506.0436210041,28444077.0
VEN,"Venezuela, RB",2021,56614976854.5499,2004.93397949792,28237826.0
VEN,"Venezuela, RB",2022,89013255584.7499,3155.04207099687,28213017.0
VGB,British Virgin Islands,2016,,,33878.0
VGB,British Virgin Islands,2017,,,32699.0
VGB,British Virgin Islands,2018,,,34657.0
VGB,British Virgin Islands,2019,,,36395.0
VGB,British Virgin Islands,2020,,,37135.0
VGB,British Virgin Islands,2021,,,37809.0
VGB,British Virgin Islands,2022,,,38319.0
VIR,Virgin Islands (U.S.),2016,3798000000.0,35324.9748874586,107516.0
VIR,Virgin Islands (U.S.),2017,3794000000.0,35365.0693039774,107281.0
VIR,Virgin Islands (U.S.),2018,3923000000.0,36663.2087550584,107001.0
VIR,Virgin Islands (U.S.),2019,4121000000.0,38633.5298915336,106669.0
VIR,Virgin Islands (U.S.),2020,4229000000.0,39787.3741650202,106290.0
VIR,Virgin Islands (U.S.),2021,4507000000.0,42571.0777368471,105870.0
VIR,Virgin Islands (U.S.),2022,4672000000.0,44320.909185774,105413.0
VNM,Viet Nam,2016,257096001177.982,2735.0604380416,94000117.0
VNM,Viet Nam,2017,281353605986.903,2956.10992127753,95176977.0
VNM,Viet Nam,2018,310106478394.659,3222.31003125366,96237319.0
VNM,Viet Nam,2019,334365270496.667,3440.90025375434,97173776.0
VNM,Viet Nam,2020,346615738537.796,3534.03953482647,98079191.0
VNM,Viet Nam,2021,366474752771.009,3704.1935590038,98935098.0
VNM,Viet Nam,2022,413445230668.578,4147.69777213621,99680655.0
VUT,Vanuatu,2016,804323576.861028,2956.12644801489,272087.0
VUT,Vanuatu,2017,880043284.399407,3159.86055790126,278507.0
VUT,Vanuatu,2018,914727908.137793,3206.65748718811,285259.0
VUT,Vanuatu,2019,936526267.622513,3207.44650452083,291985.0
VUT,Vanuatu,2020,909421043.508407,3042.98711598286,298858.0
VUT,Vanuatu,2021,950394006.532514,3107.20312858002,305868.0
VUT,Vanuatu,2022,1055031360.57356,3370.21191956953,313046.0
WLD,World,2016,76831684012526.2,10204.9287763386,7528879985.0
WLD,World,2017,81839102917044.7,10747.764306505,7614523410.0
WLD,World,2018,87050964956078.4,11309.3830773178,7697233736.0
WLD,World,2019,88483262418196.6,11376.0818134476,7778008621.0
WLD,World,2020,85912761035231.2,10937.6846205191,7854748424.0
WLD,World,2021,98140475264975.9,12390.6686716727,7920514854.0
WLD,World,2022,102251524725531.0,12798.1658465319,7989545217.0
WSM,Samoa,2016,843924796.697421,4147.07097674888,203499.0
WSM,Samoa,2017,884844384.463214,4307.59381964907,205415.0
WSM,Samoa,2018,878448433.404342,4231.81409469194,207582.0
WSM,Samoa,2019,912950466.064906,4351.94234943706,209780.0
WSM,Samoa,2020,868884902.953089,4099.59660548583,211944.0
WSM,Samoa,2021,859724936.05765,4021.55934894283,213779.0
WSM,Samoa,2022,889554711.842341,4132.44717734444,215261.0
XKX,Kosovo,2016,6682677289.98994,3759.44959067104,1777568.0
XKX,Kosovo,2017,7180768692.01515,4009.32022050863,1791019.0
XKX,Kosovo,2018,7878762812.27689,4384.18796444738,1797086.0
XKX,Kosovo,2019,7899741278.75198,4415.99923011071,1788891.0
XKX,Kosovo,2020,7717143395.54732,4310.88963754863,1790151.0
XKX,Kosovo,2021,9413408574.4949,5270.43236861018,1786079.0
XKX,Kosovo,2022,9354907646.29785,5290.95006509706,1768096.0
YEM,"Yemen, Rep.",2016,31317825274.1507,975.359417003225,32109010.0
YEM,"Yemen, Rep.",2017,26842229044.5848,811.165970405745,33090921.0
YEM,"Yemen, Rep.",2018,21606160663.0318,633.887202451545,34085182.0
YEM,"Yemen, Rep.",2019,,,35111408.0
YEM,"Yemen, Rep.",2020,,,36134863.0
YEM,"Yemen, Rep.",2021,,,37140230.0
YEM,"Yemen, Rep.",2022,,,38222876.0
ZAF,South Africa,2016,323585509674.481,5651.20585165749,57259551.0
ZAF,South Africa,2017,381448814653.456,6618.33508255701,57635162.0
ZAF,South Africa,2018,405260723892.517,6914.1780318076,58613001.0
ZAF,South Africa,2019,389330032224.269,6533.71121032856,59587885.0
ZAF,South Africa,2020,337974655408.055,5580.60383075189,60562381.0
ZAF,South Africa,2021,419986284375.368,6828.75624590017,61502603.0
ZAF,South Africa,2022,407596043067.885,6534.24867783397,62378410.0
ZMB,Zambia,2016,20958412538.3093,1239.08527877713,16914423.0
ZMB,Zambia,2017,25873601260.8353,1483.46577328065,17441320.0
ZMB,Zambia,2018,26311507273.6735,1463.89997855593,17973569.0
ZMB,Zambia,2019,23308667781.2258,1258.98619844462,18513839.0
ZMB,Zambia,2020,18137764930.651,951.644316655957,19059395.0
ZMB,Zambia,2021,22096416932.0089,1127.16077872857,19603607.0
ZMB,Zambia,2022,29163782140.4858,1447.12310138035,20152938.0
ZWE,Zimbabwe,2016,20559250000.0,1408.13945253431,14600294.0
ZWE,Zimbabwe,2017,51035657370.5179,3445.44941020134,14812482.0
ZWE,Zimbabwe,2018,34141666666.6667,2270.89531874302,15034452.0
ZWE,Zimbabwe,2019,33357695635.1284,2184.32923855469,15271368.0
ZWE,Zimbabwe,2020,31980334561.3123,2059.67445384499,15526888.0
ZWE,Zimbabwe,2021,41287673690.0771,2613.60542083552,15797210.0
ZWE,Zimbabwe,2022,40757561708.7741,2536.40050223076,16069056.0
